issue_id,record_status,review_status,waiver_enabled,waiver_name,review_comment,owner,review_date,tag,severity,goal,module,file,line,hierarchy,object,statement,description,violation,source_report,waiver_user,waiver_timestamp,filter_json,fields_json
RegInputOutput-ML_00e9d5c0730f,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,969,BOS_AESDMA,AESDMA_AXI4_MI0_BVALID,assign w_dma_wr_axi_err_set = O_BREADY & I_BVALID & (I_BRESP != 2'b00);,Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:13,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""969"", ""Statement"": ""assign w_dma_wr_axi_err_set = O_BREADY & I_BVALID & (I_BRESP != 2'b00);"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_BVALID""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:13"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""969"", ""Statement"": ""assign w_dma_wr_axi_err_set = O_BREADY & I_BVALID & (I_BRESP != 2'b00);"", ""Signal"": ""AESDMA_AXI4_MI0_BVALID"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_49d05e62dfd2,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,970,BOS_AESDMA,AESDMA_AXI4_MI0_RVALID,assign w_dma_rd_axi_err_set = O_RREADY & I_RVALID & (I_RRESP != 2'b00);,Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:15,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""970"", ""Statement"": ""assign w_dma_rd_axi_err_set = O_RREADY & I_RVALID & (I_RRESP != 2'b00);"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_RVALID""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:15"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""970"", ""Statement"": ""assign w_dma_rd_axi_err_set = O_RREADY & I_RVALID & (I_RRESP != 2'b00);"", ""Signal"": ""AESDMA_AXI4_MI0_RVALID"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_213c46fc2915,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/AESDMA_TOP_DCLS.v,118,BOS_AESDMA,ENERR_AESDMA_DCLS,assign w_unused_dcls_ctrl = FIERR_AESDMA_DCLS | ENERR_AESDMA_DCLS;,Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:23,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/AESDMA_TOP_DCLS.v"", ""LineNumber"": ""118"", ""Statement"": ""assign w_unused_dcls_ctrl = FIERR_AESDMA_DCLS | ENERR_AESDMA_DCLS;"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""ENERR_AESDMA_DCLS""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:23"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/AESDMA_TOP_DCLS.v"", ""LineNumber"": ""118"", ""Statement"": ""assign w_unused_dcls_ctrl = FIERR_AESDMA_DCLS | ENERR_AESDMA_DCLS;"", ""Signal"": ""ENERR_AESDMA_DCLS"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_7a5eb2256ea6,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,179,BOS_AESDMA,AESDMA_APB_SI0_PRDATA[31:0],"    output wire [                   31: 00] AESDMA_APB_SI0_PRDATA                   ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:728,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""179"", ""Statement"": ""output wire [ 31: 00] AESDMA_APB_SI0_PRDATA ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_APB_SI0_PRDATA[31:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:728"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""179"", ""Statement"": ""    output wire [                   31: 00] AESDMA_APB_SI0_PRDATA                   ,"", ""Signal"": ""AESDMA_APB_SI0_PRDATA[31:0]"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_7ffca326b7db,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,181,BOS_AESDMA,AESDMA_APB_SI0_PENABLE,"    input  wire                             AESDMA_APB_SI0_PENABLE                  ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:1,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""181"", ""Statement"": ""input wire AESDMA_APB_SI0_PENABLE ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_APB_SI0_PENABLE""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:1"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""181"", ""Statement"": ""    input  wire                             AESDMA_APB_SI0_PENABLE                  ,"", ""Signal"": ""AESDMA_APB_SI0_PENABLE"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_fd655d0790ef,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,184,BOS_AESDMA,AESDMA_APB_SI0_PSLVERR,"    output wire                             AESDMA_APB_SI0_PSLVERR                  ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:3,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""184"", ""Statement"": ""output wire AESDMA_APB_SI0_PSLVERR ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_APB_SI0_PSLVERR""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:3"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""184"", ""Statement"": ""    output wire                             AESDMA_APB_SI0_PSLVERR                  ,"", ""Signal"": ""AESDMA_APB_SI0_PSLVERR"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_047fc852ac11,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,189,BOS_AESDMA,AESDMA_AXI4_MI0_ARADDR[43:0],"    output wire [                 44-1: 00] AESDMA_AXI4_MI0_ARADDR                  ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:725,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""189"", ""Statement"": ""output wire [ 44-1: 00] AESDMA_AXI4_MI0_ARADDR ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_ARADDR[43:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:725"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""189"", ""Statement"": ""    output wire [                 44-1: 00] AESDMA_AXI4_MI0_ARADDR                  ,"", ""Signal"": ""AESDMA_AXI4_MI0_ARADDR[43:0]"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_6f9dfc3762d5,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,190,BOS_AESDMA,AESDMA_AXI4_MI0_ARBURST[1:0],"    output wire [                    1: 00] AESDMA_AXI4_MI0_ARBURST                 ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:697,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""190"", ""Statement"": ""output wire [ 1: 00] AESDMA_AXI4_MI0_ARBURST ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_ARBURST[1:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:697"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""190"", ""Statement"": ""    output wire [                    1: 00] AESDMA_AXI4_MI0_ARBURST                 ,"", ""Signal"": ""AESDMA_AXI4_MI0_ARBURST[1:0]"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_263fc1c2c75b,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,191,BOS_AESDMA,AESDMA_AXI4_MI0_ARCACHE[3:0],"    output wire [                    3: 00] AESDMA_AXI4_MI0_ARCACHE                 ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:694,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""191"", ""Statement"": ""output wire [ 3: 00] AESDMA_AXI4_MI0_ARCACHE ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_ARCACHE[3:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:694"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""191"", ""Statement"": ""    output wire [                    3: 00] AESDMA_AXI4_MI0_ARCACHE                 ,"", ""Signal"": ""AESDMA_AXI4_MI0_ARCACHE[3:0]"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_59723b51325e,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,192,BOS_AESDMA,AESDMA_AXI4_MI0_ARID[5:0],"    output wire [                  6-1: 00] AESDMA_AXI4_MI0_ARID                    ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:693,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""192"", ""Statement"": ""output wire [ 6-1: 00] AESDMA_AXI4_MI0_ARID ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_ARID[5:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:693"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""192"", ""Statement"": ""    output wire [                  6-1: 00] AESDMA_AXI4_MI0_ARID                    ,"", ""Signal"": ""AESDMA_AXI4_MI0_ARID[5:0]"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_17162cf6bc8d,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,193,BOS_AESDMA,AESDMA_AXI4_MI0_ARLEN[3:0],"    output wire [                    3: 00] AESDMA_AXI4_MI0_ARLEN                   ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:713,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""193"", ""Statement"": ""output wire [ 3: 00] AESDMA_AXI4_MI0_ARLEN ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_ARLEN[3:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:713"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""193"", ""Statement"": ""    output wire [                    3: 00] AESDMA_AXI4_MI0_ARLEN                   ,"", ""Signal"": ""AESDMA_AXI4_MI0_ARLEN[3:0]"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_40d915222567,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,194,BOS_AESDMA,AESDMA_AXI4_MI0_ARPROT[2:0],"    output wire [                    2: 00] AESDMA_AXI4_MI0_ARPROT                  ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:717,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""194"", ""Statement"": ""output wire [ 2: 00] AESDMA_AXI4_MI0_ARPROT ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_ARPROT[2:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:717"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""194"", ""Statement"": ""    output wire [                    2: 00] AESDMA_AXI4_MI0_ARPROT                  ,"", ""Signal"": ""AESDMA_AXI4_MI0_ARPROT[2:0]"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_d58507af5dc8,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,197,BOS_AESDMA,AESDMA_AXI4_MI0_ARLOCK,"    output wire                             AESDMA_AXI4_MI0_ARLOCK                  ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:4,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""197"", ""Statement"": ""output wire AESDMA_AXI4_MI0_ARLOCK ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_ARLOCK""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:4"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""197"", ""Statement"": ""    output wire                             AESDMA_AXI4_MI0_ARLOCK                  ,"", ""Signal"": ""AESDMA_AXI4_MI0_ARLOCK"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_bae00117540f,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,201,BOS_AESDMA,AESDMA_AXI4_MI0_ARQOS[3:0],"    output wire [                    3: 00] AESDMA_AXI4_MI0_ARQOS                   ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:703,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""201"", ""Statement"": ""output wire [ 3: 00] AESDMA_AXI4_MI0_ARQOS ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_ARQOS[3:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:703"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""201"", ""Statement"": ""    output wire [                    3: 00] AESDMA_AXI4_MI0_ARQOS                   ,"", ""Signal"": ""AESDMA_AXI4_MI0_ARQOS[3:0]"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_288945d8a8fd,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,203,BOS_AESDMA,AESDMA_AXI4_MI0_ARSIZE[2:0],"    output wire [                    2: 00] AESDMA_AXI4_MI0_ARSIZE                  ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:726,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""203"", ""Statement"": ""output wire [ 2: 00] AESDMA_AXI4_MI0_ARSIZE ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_ARSIZE[2:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:726"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""203"", ""Statement"": ""    output wire [                    2: 00] AESDMA_AXI4_MI0_ARSIZE                  ,"", ""Signal"": ""AESDMA_AXI4_MI0_ARSIZE[2:0]"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_0ecd9a7865a7,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,204,BOS_AESDMA,AESDMA_AXI4_MI0_ARVALID,"    output wire                             AESDMA_AXI4_MI0_ARVALID                 ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:6,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""204"", ""Statement"": ""output wire AESDMA_AXI4_MI0_ARVALID ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_ARVALID""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:6"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""204"", ""Statement"": ""    output wire                             AESDMA_AXI4_MI0_ARVALID                 ,"", ""Signal"": ""AESDMA_AXI4_MI0_ARVALID"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
RegInputOutput-ML_0ddf30ab444f,ACTIVE,UNREVIEWED,no,,,,,RegInputOutput-ML,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v,206,BOS_AESDMA,AESDMA_AXI4_MI0_AWADDR[43:0],"    output wire [                 44-1: 00] AESDMA_AXI4_MI0_AWADDR                  ,",Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]'],Lint:686,full,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""206"", ""Statement"": ""output wire [ 44-1: 00] AESDMA_AXI4_MI0_AWADDR ,"", ""DesignObjHierarchy"": ""BOS_AESDMA"", ""Signal"": ""AESDMA_AXI4_MI0_AWADDR[43:0]""}","{""Tag"": ""RegInputOutput-ML"", ""Description"": ""Port '[Signal]' is not registered [Hierarchy: '[DesignObjHierarchy]']"", ""Violation"": ""Lint:686"", ""Goal"": ""BOS_LINT_RULE"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/SAFETY/BOS_AESDMA.v"", ""LineNumber"": ""206"", ""Statement"": ""    output wire [                 44-1: 00] AESDMA_AXI4_MI0_AWADDR                  ,"", ""Signal"": ""AESDMA_AXI4_MI0_AWADDR[43:0]"", ""Module"": ""BOS_AESDMA"", ""DesignObjHierarchy"": ""BOS_AESDMA""}"
